0,1,2,3,4,5,6,7,y
1.0,1.0,0.0,0.0,0.0,-0.23863781827641423,1.8764155850094508,1.5571004455995683,43753.33705
0.0,0.0,0.0,1.0,0.0,-0.594069980798356,1.0048077989989512,0.734336259529673,4949.7587
1.0,0.0,1.0,0.0,0.0,-1.376020738346628,0.3037139768233642,-0.08842792654022237,2362.22905
1.0,0.0,0.0,1.0,0.0,-0.7362428458071327,-0.43380030364705874,-0.9111921126101178,2867.1196
1.0,1.0,0.0,0.0,0.0,-0.30972425078080257,1.011429700507103,-0.08842792654022237,39774.2763
0.0,0.0,0.0,0.0,1.0,0.6854858042806344,0.22176794565998317,3.202628817739359,11552.904
0.0,0.0,1.0,0.0,0.0,1.3963501293245182,-0.6399069880882882,1.5571004455995683,14382.70905
1.0,0.0,1.0,0.0,0.0,-0.8073292783115211,0.5396192180512768,-0.9111921126101178,19673.33573
0.0,0.0,0.0,0.0,1.0,-0.23863781827641423,-0.7715172805628083,-0.08842792654022237,5472.449
0.0,0.0,0.0,0.0,1.0,0.8276586692894112,1.4799292322088526,-0.08842792654022237,9880.068
0.0,0.0,0.0,0.0,0.0,-0.8073292783115211,-1.0330823901348098,-0.08842792654022237,23288.9284
1.0,0.0,1.0,0.0,0.0,-0.16755138577202586,-0.4197287629422363,0.734336259529673,6203.90175
1.0,0.0,0.0,1.0,0.0,-0.23863781827641423,0.6406032160505938,0.734336259529673,5584.3057
0.0,0.0,1.0,0.0,0.0,1.3963501293245182,0.13071679992289442,-0.9111921126101178,12622.1795
0.0,0.0,0.0,1.0,0.0,1.6806958593420716,1.0412282572937865,-0.9111921126101178,13887.9685
1.0,0.0,0.0,0.0,0.0,1.2541772643157414,1.6090563116178158,-0.9111921126101178,20709.02034
0.0,0.0,0.0,0.0,0.0,1.183090831811353,0.2879869607415024,1.5571004455995683,13430.265
1.0,0.0,1.0,0.0,0.0,-0.16755138577202586,0.052081719513589864,1.5571004455995683,6796.86325
0.0,0.0,0.0,0.0,0.0,-1.162761440833463,0.7126163949517466,-0.9111921126101178,2899.48935
0.0,0.0,0.0,1.0,0.0,-0.30972425078080257,2.1156317769914397,0.734336259529673,5846.9176
0.0,0.0,0.0,0.0,1.0,1.3963501293245182,0.25487745320074334,1.5571004455995683,14007.222
1.0,0.0,1.0,0.0,0.0,1.4674365618289065,-1.0330823901348098,-0.08842792654022237,13112.6048
0.0,0.0,0.0,0.0,0.0,0.11679434424552758,-1.4577118243450533,-0.08842792654022237,13725.47184
1.0,0.0,0.0,1.0,0.0,-0.5229835482939676,2.6437284222665567,0.734336259529673,4686.3887
0.0,0.0,0.0,1.0,0.0,0.9698315342981879,1.241540777915383,1.5571004455995683,20462.99766
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,-1.3161686796083054,-0.9111921126101178,1628.4709
0.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-2.1124523359635763,-0.9111921126101178,1727.785
1.0,1.0,1.0,0.0,0.0,1.183090831811353,-0.6399069880882882,-0.08842792654022237,26109.32905
1.0,0.0,1.0,0.0,0.0,0.4722265067674694,-1.7722521459822704,-0.9111921126101178,7526.70645
1.0,0.0,1.0,0.0,0.0,-0.38081068328519097,0.8698865557703545,-0.9111921126101178,4320.41085
1.0,0.0,1.0,0.0,0.0,-0.0964649532676375,-0.4511827951059577,0.734336259529673,6455.86265
1.0,0.0,0.0,0.0,1.0,1.183090831811353,1.612367262371891,-0.9111921126101178,10602.385
1.0,0.0,1.0,0.0,0.0,-0.7362428458071327,0.25653292857778104,0.734336259529673,4433.9159
1.0,0.0,0.0,0.0,0.0,0.3300536417586927,-1.441984808263192,1.5571004455995683,8891.1395
0.0,0.0,1.0,0.0,0.0,1.0409179668025763,0.8698865557703545,1.5571004455995683,12495.29085
1.0,0.0,0.0,0.0,1.0,0.04570791174113922,-0.109327129747614,0.734336259529673,6600.361
0.0,0.0,0.0,0.0,0.0,0.4722265067674694,0.5238922019694161,-0.08842792654022237,8823.98575
1.0,0.0,0.0,1.0,0.0,-1.0205885758246862,0.5131316120186683,2.379864631669464,4504.6624
1.0,0.0,1.0,0.0,0.0,0.11679434424552758,1.0743377648345456,0.734336259529673,7265.7025
0.0,0.0,1.0,0.0,0.0,1.6096094268376833,-0.010826344813853434,0.734336259529673,15019.76005
1.0,0.0,1.0,0.0,0.0,1.1120043993069646,1.1844268774075728,1.5571004455995683,30063.58055
1.0,0.0,0.0,1.0,0.0,1.3963501293245182,0.20355771651256543,0.734336259529673,12928.7911
0.0,1.0,1.0,0.0,0.0,-0.30972425078080257,-0.4197287629422363,-0.9111921126101178,20234.85475
0.0,0.0,0.0,0.0,1.0,-0.8784157108159095,0.7018558050009989,-0.08842792654022237,3577.999
1.0,0.0,1.0,0.0,0.0,0.3300536417586927,0.24080591249592034,0.734336259529673,8116.26885
1.0,0.0,0.0,0.0,1.0,1.3252636968201297,-1.2019408785926842,-0.9111921126101178,11345.519
0.0,0.0,1.0,0.0,0.0,1.6096094268376833,0.3980760733145295,1.5571004455995683,15612.19335
0.0,0.0,1.0,0.0,0.0,0.6854858042806344,0.6968893788698859,-0.08842792654022237,9583.8933
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-1.1986299278386083,-0.08842792654022237,1711.0268
0.0,0.0,0.0,0.0,0.0,-0.5229835482939676,0.16217083208661578,-0.08842792654022237,5148.5526
1.0,0.0,0.0,1.0,0.0,-0.02537852076324914,0.5859725286083405,0.734336259529673,23563.01618
0.0,1.0,0.0,1.0,0.0,-1.376020738346628,-1.0165276363644298,-0.9111921126101178,26125.67477
0.0,0.0,0.0,0.0,1.0,1.0409179668025763,2.671871503676203,0.734336259529673,11538.421
1.0,1.0,1.0,0.0,0.0,0.8987451017937995,0.6497083306243027,1.5571004455995683,60021.39897
0.0,0.0,0.0,0.0,1.0,0.5433129392718578,-1.0695028484296454,-0.08842792654022237,26236.57997
1.0,1.0,0.0,0.0,0.0,-1.162761440833463,0.19362486425033773,1.5571004455995683,36189.1017
0.0,0.0,0.0,0.0,1.0,-0.23863781827641423,-0.7218530192516687,-0.9111921126101178,4883.866
0.0,0.0,0.0,1.0,0.0,1.1120043993069646,-0.069595720698702,0.734336259529673,11881.9696
1.0,0.0,0.0,0.0,0.0,0.6854858042806344,0.13071679992289442,-0.08842792654022237,9290.1395
1.0,0.0,1.0,0.0,0.0,0.401140074263081,-1.5206198886724966,-0.9111921126101178,7222.78625
0.0,0.0,0.0,0.0,0.0,-1.2338478733378513,0.6654353467061633,0.734336259529673,3925.7582
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,3.7363421711116276,-0.9111921126101178,1163.4627
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,1.6090563116178158,-0.9111921126101178,2217.6012
0.0,1.0,1.0,0.0,0.0,1.6806958593420716,-0.5927259398427055,-0.9111921126101178,28950.4692
0.0,1.0,1.0,0.0,0.0,-1.162761440833463,-0.3725477146966537,-0.9111921126101178,18033.9679
0.0,1.0,0.0,0.0,0.0,-0.9495021433202978,-2.2126085962743747,0.734336259529673,14455.64405
1.0,0.0,0.0,0.0,1.0,0.3300536417586927,-0.5231959740071105,0.734336259529673,7726.854
0.0,0.0,0.0,1.0,0.0,-0.38081068328519097,-0.4702207619418948,-0.9111921126101178,4415.1588
0.0,0.0,1.0,0.0,0.0,-0.594069980798356,0.36662204115080693,0.734336259529673,5327.40025
1.0,1.0,0.0,0.0,1.0,-0.7362428458071327,0.6356367899194796,-0.9111921126101178,36197.699
0.0,0.0,0.0,0.0,0.0,1.7517822918464598,0.2093518803321984,0.734336259529673,16069.08475
1.0,1.0,1.0,0.0,0.0,-0.6651564133027443,-1.2532606152808623,0.734336259529673,17361.7661
0.0,0.0,0.0,0.0,0.0,1.183090831811353,-0.3253666664510711,-0.9111921126101178,11658.11505
1.0,0.0,0.0,0.0,0.0,0.8987451017937995,0.2722599446596417,1.5571004455995683,11488.31695
0.0,1.0,0.0,0.0,1.0,-0.23863781827641423,-1.317824154985343,0.734336259529673,18608.262
1.0,0.0,1.0,0.0,0.0,0.8276586692894112,0.17789784816847704,-0.9111921126101178,9174.13565
0.0,1.0,1.0,0.0,0.0,-1.4471071708510164,-0.3725477146966537,-0.9111921126101178,17468.9839
0.0,1.0,0.0,0.0,0.0,-1.5181936033554047,-1.473438840426914,-0.9111921126101178,14283.4594
0.0,0.0,1.0,0.0,0.0,1.1120043993069646,-0.5927259398427055,-0.9111921126101178,11082.5772
0.0,0.0,0.0,0.0,1.0,-0.8784157108159095,-1.0695028484296454,-0.9111921126101178,2974.126
1.0,0.0,1.0,0.0,0.0,-1.162761440833463,-1.9609763389646009,-0.9111921126101178,21595.38229
0.0,1.0,1.0,0.0,0.0,0.5433129392718578,-0.4826368272696796,0.734336259529673,24535.69855
0.0,0.0,0.0,1.0,0.0,1.3252636968201297,-1.2896810735756976,-0.9111921126101178,11833.7823
0.0,0.0,0.0,1.0,0.0,0.3300536417586927,-1.0893685529541013,0.734336259529673,8211.1002
1.0,0.0,1.0,0.0,0.0,-0.16755138577202586,-1.0330823901348098,0.734336259529673,6198.7518
0.0,0.0,0.0,0.0,1.0,0.18788077674991593,-0.8708458031850871,-0.08842792654022237,7045.499
1.0,0.0,1.0,0.0,0.0,-0.23863781827641423,-0.3253666664510711,1.5571004455995683,6548.19505
0.0,1.0,0.0,1.0,0.0,1.6096094268376833,-0.7069537408583267,-0.9111921126101178,27808.7251
0.0,0.0,0.0,0.0,1.0,0.25896720925430433,0.6356367899194796,1.5571004455995683,8522.003
0.0,0.0,1.0,0.0,0.0,-0.02537852076324914,-1.0488094062166704,3.202628817739359,8965.79575
1.0,0.0,0.0,0.0,1.0,-0.8073292783115211,-1.119167109740785,0.734336259529673,3847.674
1.0,0.0,0.0,1.0,0.0,0.11679434424552758,-1.453573135902458,-0.08842792654022237,6272.4772
1.0,0.0,0.0,0.0,0.0,1.3963501293245182,-0.9701743258073665,-0.9111921126101178,12323.936
0.0,0.0,1.0,0.0,0.0,-0.5229835482939676,0.4295301054782508,1.5571004455995683,6128.79745
1.0,0.0,0.0,1.0,0.0,0.8987451017937995,0.5859725286083405,-0.9111921126101178,9140.951
1.0,0.0,0.0,1.0,0.0,-1.2338478733378513,-0.6159025951212375,-0.9111921126101178,1664.9996
1.0,0.0,1.0,0.0,0.0,-0.23863781827641423,0.5396192180512768,-0.08842792654022237,5377.4578
0.0,0.0,0.0,0.0,0.0,1.3963501293245182,0.3037139768233642,1.5571004455995683,14590.63205
1.0,0.0,0.0,0.0,0.0,0.8276586692894112,-0.46690981118781893,-0.08842792654022237,9957.7216
0.0,0.0,0.0,0.0,0.0,-0.0964649532676375,-0.5455448915971229,-0.08842792654022237,6555.07035
1.0,0.0,0.0,0.0,0.0,-1.3049343058422396,-0.5298178755152623,-0.9111921126101178,2104.1134
1.0,0.0,1.0,0.0,0.0,1.0409179668025763,-0.05800739305943605,-0.9111921126101178,10231.4999
0.0,0.0,0.0,0.0,1.0,0.18788077674991593,1.2150531718827746,-0.9111921126101178,6474.013
0.0,1.0,0.0,1.0,0.0,0.3300536417586927,2.2066829227285285,0.734336259529673,46200.9851
1.0,1.0,0.0,1.0,0.0,-0.8784157108159095,0.09429634162805833,-0.08842792654022237,34806.4677
0.0,0.0,1.0,0.0,0.0,-1.0916750083290745,-0.10518844130501867,-0.9111921126101178,2850.68375
1.0,0.0,1.0,0.0,0.0,1.5385229943332948,0.2879869607415024,0.734336259529673,14119.62
1.0,0.0,1.0,0.0,0.0,0.18788077674991593,-0.7028150524157315,-0.08842792654022237,6940.90985
0.0,0.0,0.0,1.0,0.0,0.7565722367850228,-0.4520105327944771,1.5571004455995683,19749.38338
0.0,0.0,0.0,0.0,1.0,1.5385229943332948,2.2248931518759463,-0.9111921126101178,13063.883
1.0,0.0,0.0,1.0,0.0,0.6143993717762462,1.1140691738834576,0.734336259529673,8978.1851
0.0,0.0,0.0,1.0,0.0,-0.0964649532676375,1.5875351317163215,-0.9111921126101178,5400.9805
0.0,0.0,0.0,0.0,1.0,0.8987451017937995,2.340776428268606,1.5571004455995683,11411.685
1.0,0.0,0.0,0.0,1.0,1.7517822918464598,0.6521915436898598,-0.9111921126101178,13822.803
0.0,0.0,0.0,0.0,0.0,0.8987451017937995,-1.2218065831171403,-0.9111921126101178,10197.7722
1.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-0.986729079577746,-0.08842792654022237,1837.237
1.0,0.0,0.0,0.0,1.0,1.3252636968201297,0.8508485889344185,-0.9111921126101178,11362.755
1.0,0.0,0.0,0.0,1.0,-0.7362428458071327,-0.5563054815478701,-0.9111921126101178,2866.091
0.0,0.0,0.0,0.0,1.0,1.7517822918464598,1.5130387397496128,-0.9111921126101178,14319.031
0.0,1.0,1.0,0.0,0.0,1.3963501293245182,-1.1431715027078357,-0.9111921126101178,25678.77845
1.0,1.0,0.0,1.0,0.0,-0.594069980798356,-0.12422640814095584,-0.9111921126101178,19350.3689
0.0,0.0,0.0,0.0,0.0,-0.8784157108159095,0.004900671268007243,-0.08842792654022237,16796.41194
1.0,1.0,0.0,0.0,0.0,0.401140074263081,-1.2689876313627229,-0.9111921126101178,35069.37452
0.0,0.0,0.0,0.0,0.0,-0.9495021433202978,-0.19955053779618392,0.734336259529673,4564.19145
1.0,0.0,0.0,0.0,1.0,-0.5229835482939676,0.03966565418580509,1.5571004455995683,5253.524
0.0,0.0,0.0,0.0,0.0,0.11679434424552758,0.4295301054782508,1.5571004455995683,8538.28845
1.0,1.0,0.0,0.0,1.0,0.6854858042806344,0.05622040795618459,-0.9111921126101178,39727.614
1.0,1.0,0.0,0.0,1.0,-0.0964649532676375,-1.8641310294078786,-0.9111921126101178,15820.699
1.0,0.0,0.0,0.0,1.0,-0.23863781827641423,0.15554893057846397,-0.9111921126101178,4402.233
0.0,1.0,0.0,1.0,0.0,0.5433129392718578,-0.4520105327944771,-0.9111921126101178,23065.4207
0.0,0.0,0.0,1.0,0.0,-0.5229835482939676,2.261313610170782,-0.9111921126101178,3994.1778
1.0,0.0,0.0,0.0,1.0,-1.162761440833463,0.7680748200825191,-0.08842792654022237,2416.955
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,0.5859725286083405,-0.9111921126101178,1137.011
1.0,0.0,0.0,1.0,0.0,0.4722265067674694,2.2066829227285285,1.5571004455995683,8944.1151
0.0,0.0,0.0,0.0,0.0,0.6143993717762462,-0.5455448915971229,-0.08842792654022237,9447.25035
0.0,1.0,0.0,1.0,0.0,0.6143993717762462,-0.7797946574479978,1.5571004455995683,24180.9335
1.0,1.0,0.0,1.0,0.0,1.7517822918464598,1.0594384864412043,0.734336259529673,49577.6624
0.0,0.0,0.0,0.0,1.0,-0.0964649532676375,0.7018558050009989,0.734336259529673,6571.544
0.0,1.0,1.0,0.0,0.0,-1.4471071708510164,0.3194409929052249,-0.9111921126101178,36898.73308
0.0,0.0,0.0,0.0,1.0,-1.0916750083290745,-0.49008646646635023,-0.9111921126101178,18955.22017
0.0,0.0,1.0,0.0,0.0,-0.7362428458071327,-1.709344081654827,0.734336259529673,4906.40965
0.0,0.0,0.0,0.0,1.0,-1.4471071708510164,1.6454767699126511,-0.9111921126101178,1759.338
1.0,0.0,0.0,1.0,0.0,-0.8784157108159095,-1.2350503861334439,-0.9111921126101178,2483.736
1.0,1.0,0.0,0.0,0.0,-1.5181936033554047,0.19362486425033773,-0.9111921126101178,33732.6867
0.0,1.0,0.0,1.0,0.0,-0.8784157108159095,0.9137566532618612,-0.9111921126101178,37133.8982
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-1.453573135902458,0.734336259529673,11884.04858
0.0,0.0,0.0,0.0,0.0,1.1120043993069646,-0.12091545738687993,-0.9111921126101178,11286.5387
1.0,0.0,1.0,0.0,0.0,-0.30972425078080257,0.6968893788698859,0.734336259529673,5729.0053
0.0,1.0,1.0,0.0,0.0,-0.8784157108159095,-1.7407981138185484,1.5571004455995683,16420.49455
0.0,0.0,0.0,1.0,0.0,0.04570791174113922,0.9319668824092789,-0.9111921126101178,5920.1041
1.0,1.0,0.0,0.0,0.0,-1.5181936033554047,-0.5298178755152623,-0.08842792654022237,17178.6824
0.0,0.0,0.0,0.0,1.0,0.8987451017937995,0.10588466926732429,-0.9111921126101178,9625.92
0.0,0.0,0.0,0.0,0.0,0.9698315342981879,0.2879869607415024,0.734336259529673,29186.48236
1.0,1.0,1.0,0.0,0.0,0.401140074263081,-1.2689876313627229,0.734336259529673,21098.55405
1.0,0.0,1.0,0.0,0.0,-0.594069980798356,-0.3253666664510711,-0.08842792654022237,4243.59005
0.0,1.0,0.0,0.0,0.0,-1.0916750083290745,-1.6621630334092445,-0.9111921126101178,14571.8908
0.0,1.0,0.0,0.0,0.0,0.18788077674991593,-1.1903525509534183,-0.9111921126101178,19964.7463
1.0,0.0,1.0,0.0,0.0,1.2541772643157414,0.5710732502149981,-0.9111921126101178,11356.6609
0.0,0.0,1.0,0.0,0.0,0.11679434424552758,-0.3725477146966537,-0.08842792654022237,7153.5539
0.0,0.0,0.0,0.0,1.0,-1.3049343058422396,-0.7880720343331878,-0.9111921126101178,2007.945
0.0,0.0,0.0,1.0,0.0,1.6096094268376833,-0.1060161789935375,-0.9111921126101178,13457.9608
1.0,0.0,0.0,0.0,0.0,1.3963501293245182,-0.8443581971524793,-0.08842792654022237,12913.9924
1.0,0.0,0.0,0.0,0.0,1.4674365618289065,-0.15236948955060128,-0.9111921126101178,12730.9996
0.0,0.0,1.0,0.0,0.0,-0.38081068328519097,-0.6870880363338708,-0.08842792654022237,5385.3379
0.0,0.0,0.0,0.0,1.0,0.11679434424552758,0.27143220697112347,-0.08842792654022237,6775.961
1.0,1.0,0.0,0.0,1.0,0.7565722367850228,0.6025272823787207,0.734336259529673,42856.838
0.0,1.0,1.0,0.0,0.0,1.5385229943332948,-0.24673158604176654,-0.9111921126101178,29141.3603
1.0,0.0,1.0,0.0,0.0,-1.0205885758246862,-0.6399069880882882,2.379864631669464,4877.98105
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-0.6341128242686552,-0.9111921126101178,1615.7667
1.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-0.3079841749921722,-0.9111921126101178,1253.936
1.0,0.0,0.0,1.0,0.0,-1.3049343058422396,-1.216840156986026,-0.9111921126101178,1515.3449
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,0.8227055075247725,-0.9111921126101178,1646.4297
0.0,1.0,0.0,1.0,0.0,-0.7362428458071327,-0.43380030364705874,-0.08842792654022237,19107.7796
0.0,0.0,0.0,0.0,0.0,-0.30972425078080257,1.2473349417350155,0.734336259529673,24915.04626
0.0,0.0,0.0,0.0,1.0,1.3963501293245182,0.7018558050009989,0.734336259529673,36910.60803
0.0,0.0,0.0,1.0,0.0,1.7517822918464598,0.8955464241144434,-0.9111921126101178,14313.8463
0.0,1.0,0.0,1.0,0.0,-0.16755138577202586,-0.688743511710909,-0.9111921126101178,19539.243
1.0,0.0,0.0,0.0,0.0,0.8276586692894112,-1.347622711772027,-0.9111921126101178,9361.3268
1.0,0.0,0.0,0.0,0.0,0.04570791174113922,-1.3004416635264449,0.734336259529673,7173.35995
1.0,0.0,0.0,1.0,0.0,-0.9495021433202978,-0.2334877830254629,-0.08842792654022237,2902.9065
0.0,0.0,0.0,0.0,1.0,0.04570791174113922,-0.5231959740071105,-0.08842792654022237,6496.886
0.0,0.0,0.0,1.0,0.0,0.3300536417586927,0.2946088622496553,-0.08842792654022237,7633.7206
0.0,0.0,1.0,0.0,0.0,-0.8784157108159095,0.11498978384103316,-0.08842792654022237,3956.07145
0.0,1.0,0.0,0.0,1.0,-1.4471071708510164,-0.37420319007369135,-0.9111921126101178,17081.08
0.0,0.0,0.0,1.0,0.0,-0.02537852076324914,1.860688568927589,-0.9111921126101178,5662.225
1.0,0.0,1.0,0.0,0.0,-0.02537852076324914,-1.441984808263192,-0.08842792654022237,6117.4945
1.0,0.0,0.0,1.0,0.0,1.3252636968201297,3.0625636926571675,-0.9111921126101178,11381.3254
0.0,0.0,0.0,0.0,0.0,0.5433129392718578,0.46098413764197216,-0.9111921126101178,20878.78443
1.0,0.0,0.0,0.0,0.0,0.401140074263081,-1.0802634383803924,0.734336259529673,8604.48365
1.0,0.0,0.0,0.0,1.0,-0.8784157108159095,2.539433473513163,0.734336259529673,3693.428
1.0,0.0,0.0,0.0,0.0,1.2541772643157414,-2.023884403292044,-0.9111921126101178,11534.87265
1.0,1.0,0.0,1.0,0.0,-1.5181936033554047,0.18534748736514767,0.734336259529673,34303.1672
0.0,0.0,0.0,1.0,0.0,1.7517822918464598,1.4054328402421428,1.5571004455995683,16085.1275
1.0,0.0,0.0,0.0,0.0,1.4674365618289065,1.058610748752685,-0.9111921126101178,12741.16745
1.0,0.0,0.0,0.0,1.0,1.6806958593420716,0.42042499090454194,-0.9111921126101178,13393.756
0.0,0.0,1.0,0.0,0.0,-0.16755138577202586,-1.1903525509534183,0.734336259529673,6686.4313
0.0,0.0,0.0,0.0,1.0,-0.9495021433202978,1.9600170915498683,-0.08842792654022237,3410.324
1.0,0.0,0.0,0.0,0.0,-1.3049343058422396,-0.7499961006613141,-0.9111921126101178,2102.2647
0.0,0.0,0.0,1.0,0.0,0.04570791174113922,-0.12422640814095584,-0.08842792654022237,6500.2359
1.0,1.0,1.0,0.0,0.0,-1.376020738346628,-0.4197287629422363,-0.08842792654022237,17560.37975
1.0,0.0,0.0,0.0,0.0,1.7517822918464598,1.263061957816876,-0.9111921126101178,14410.9321
1.0,0.0,0.0,0.0,0.0,-1.5181936033554047,-0.0265533608957147,1.5571004455995683,3481.868
1.0,0.0,0.0,0.0,1.0,0.401140074263081,-0.059662868436474295,-0.08842792654022237,7441.053
0.0,1.0,0.0,1.0,0.0,0.8987451017937995,-0.8708458031850871,0.734336259529673,24667.419
0.0,1.0,1.0,0.0,0.0,-0.4518971157895793,0.8227055075247725,-0.9111921126101178,55135.40209
0.0,0.0,0.0,0.0,1.0,1.3963501293245182,-0.5066412202367303,-0.9111921126101178,12233.828
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,0.09429634162805833,-0.9111921126101178,1621.8827
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.1140691738834576,-0.9111921126101178,1141.4451
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,1.3416970382261806,0.734336259529673,3393.35635
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,-0.4511827951059577,-0.9111921126101178,1635.73365
1.0,1.0,0.0,1.0,0.0,-1.4471071708510164,2.3705749850552893,-0.9111921126101178,39722.7462
0.0,0.0,0.0,0.0,0.0,-0.0964649532676375,-0.4511827951059577,0.734336259529673,7144.86265
0.0,0.0,0.0,0.0,1.0,0.6854858042806344,-0.5728602353182496,-0.08842792654022237,26140.3603
0.0,1.0,1.0,0.0,0.0,-1.4471071708510164,-0.2781856182054885,-0.9111921126101178,17748.5062
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,0.004900671268007243,-0.9111921126101178,1639.5631
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,-0.07373440914129732,-0.9111921126101178,21344.8467
1.0,0.0,1.0,0.0,0.0,-0.5229835482939676,-0.2781856182054885,-0.9111921126101178,3866.8552
0.0,0.0,0.0,0.0,1.0,1.1120043993069646,1.0826151417197363,-0.9111921126101178,10713.644
1.0,0.0,0.0,0.0,1.0,0.6143993717762462,-0.1589913910587531,-0.9111921126101178,21232.18226
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.1140691738834576,-0.08842792654022237,2219.4451
1.0,1.0,0.0,0.0,1.0,0.6143993717762462,-0.42386745138483106,-0.08842792654022237,23568.272
1.0,1.0,1.0,0.0,0.0,-1.4471071708510164,1.058610748752685,-0.9111921126101178,36219.40545
1.0,0.0,0.0,1.0,0.0,1.2541772643157414,-0.43380030364705874,-0.08842792654022237,11554.2236
1.0,0.0,0.0,1.0,0.0,0.7565722367850228,-0.8708458031850871,-0.9111921126101178,8442.667
0.0,0.0,0.0,1.0,0.0,1.3963501293245182,0.9865975698515334,-0.08842792654022237,28287.89766
1.0,0.0,0.0,0.0,1.0,-1.0916750083290745,-0.7880720343331878,-0.9111921126101178,1972.95
1.0,0.0,0.0,0.0,0.0,0.11679434424552758,-0.15236948955060128,3.202628817739359,9222.4026
1.0,0.0,0.0,1.0,0.0,0.8276586692894112,0.8955464241144434,-0.08842792654022237,9386.1613
0.0,0.0,0.0,0.0,0.0,1.183090831811353,-0.3725477146966537,-0.9111921126101178,11657.7189
0.0,0.0,1.0,0.0,0.0,-1.4471071708510164,-0.435455779024097,1.5571004455995683,18838.70366
1.0,0.0,0.0,0.0,1.0,0.5433129392718578,0.9336223577863177,-0.08842792654022237,8068.185
0.0,0.0,0.0,0.0,1.0,1.2541772643157414,1.2316079256531547,0.734336259529673,12646.207
1.0,0.0,1.0,0.0,0.0,1.6096094268376833,-0.08946142522315799,-0.9111921126101178,13352.0998
1.0,1.0,0.0,0.0,1.0,0.5433129392718578,-0.1258818835179935,1.5571004455995683,25309.489
1.0,0.0,0.0,1.0,0.0,0.6854858042806344,0.8773361949670258,-0.9111921126101178,8124.4084
1.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-0.3576484363033119,-0.08842792654022237,1842.519
0.0,0.0,1.0,0.0,0.0,0.5433129392718578,0.5553462341331374,1.5571004455995683,10115.00885
0.0,0.0,0.0,0.0,1.0,-1.162761440833463,-0.42386745138483106,-0.9111921126101178,13126.67745
0.0,0.0,0.0,0.0,0.0,1.2541772643157414,0.6182542984605813,0.734336259529673,13224.05705
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,0.8384325236066331,-0.9111921126101178,2211.13075
0.0,0.0,1.0,0.0,0.0,0.3300536417586927,1.058610748752685,-0.08842792654022237,8023.13545
1.0,0.0,1.0,0.0,0.0,0.11679434424552758,-0.35682069861479243,-0.08842792654022237,6664.68595
1.0,0.0,1.0,0.0,0.0,1.3252636968201297,0.633981314542442,-0.9111921126101178,11743.9341
1.0,0.0,0.0,1.0,0.0,-0.8784157108159095,0.3492395496919086,-0.9111921126101178,2497.0383
0.0,0.0,0.0,0.0,0.0,-0.38081068328519097,-1.158898518789697,-0.9111921126101178,4992.3764
0.0,0.0,0.0,1.0,0.0,0.401140074263081,0.9501771115566967,0.734336259529673,8527.532
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.2597510070628009,-0.9111921126101178,1631.6683
1.0,0.0,0.0,1.0,0.0,-0.8784157108159095,0.5131316120186683,-0.9111921126101178,2498.4144
1.0,0.0,1.0,0.0,0.0,-0.38081068328519097,-0.8758122293162013,-0.08842792654022237,4894.7533
1.0,1.0,0.0,0.0,1.0,-0.6651564133027443,0.7846295738528981,-0.9111921126101178,36837.467
0.0,0.0,0.0,0.0,1.0,-0.4518971157895793,-1.9965690595709176,-0.08842792654022237,4766.022
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,-1.677890049491105,-0.9111921126101178,1625.43375
1.0,0.0,0.0,0.0,0.0,-0.9495021433202978,-0.5455448915971229,1.5571004455995683,4661.28635
1.0,1.0,0.0,0.0,0.0,-0.23863781827641423,-0.4197287629422363,-0.08842792654022237,20773.62775
0.0,0.0,0.0,0.0,1.0,-0.594069980798356,-0.7880720343331878,0.734336259529673,4934.705
0.0,0.0,0.0,0.0,1.0,0.5433129392718578,-1.1522766172815446,-0.08842792654022237,8539.671
0.0,0.0,0.0,0.0,1.0,1.6096094268376833,-0.9205100644962269,-0.9111921126101178,13451.122
0.0,0.0,0.0,0.0,1.0,0.4722265067674694,-0.059662868436474295,0.734336259529673,8825.086
1.0,0.0,0.0,0.0,0.0,-0.6651564133027443,1.1372458291619896,1.5571004455995683,5428.7277
